# x_m,y_m,w_tr_right_m,w_tr_left_m
9.2435,-5.3208,1.9300,1.9300
9.2435,-5.2708,1.9449,1.9449
9.1935,-5.2208,1.9138,1.9138
9.1935,-5.1708,1.9313,1.9313
9.1935,-5.1208,1.9500,1.9500
9.1435,-5.0708,1.9242,1.9242
9.1435,-5.0208,1.9455,1.9455
9.1435,-4.9708,1.9679,1.9679
9.1435,-4.9208,1.9906,1.9906
9.0935,-4.8708,1.9679,1.9679
9.0935,-4.8208,1.9912,1.9912
9.0935,-4.7708,2.0156,2.0156
9.0935,-4.7208,2.0408,2.0408
9.0435,-4.6708,2.0248,2.0248
9.0435,-4.6208,2.0524,2.0524
8.9935,-4.5708,2.0402,2.0402
8.9935,-4.5208,2.0670,2.0670
8.9435,-4.4708,2.0524,2.0524
8.9435,-4.4208,2.0809,2.0809
8.8935,-4.3708,2.0670,2.0670
8.8435,-4.3208,2.0524,2.0524
8.8435,-4.2708,2.0809,2.0809
8.8435,-4.2208,2.0887,2.0887
8.7935,-4.1708,2.0934,2.0934
8.7435,-4.1208,2.0934,2.0934
8.6935,-4.0708,2.0809,2.0809
8.6435,-4.0208,2.0700,2.0700
8.6435,-3.9708,2.0887,2.0887
8.5935,-3.9208,2.0934,2.0934
8.5435,-3.8708,2.0887,2.0887
8.4935,-3.8208,2.0809,2.0809
8.4435,-3.7708,2.0700,2.0700
8.4435,-3.7208,2.0863,2.0863
8.3935,-3.6708,2.0887,2.0887
8.3435,-3.6208,2.0887,2.0887
8.2935,-3.5708,2.0863,2.0863
8.2435,-3.5208,2.0809,2.0809
8.1935,-3.4708,2.0700,2.0700
8.1435,-3.4208,2.0616,2.0616
8.0935,-3.3708,2.0555,2.0555
8.0435,-3.3208,2.0518,2.0518
8.0435,-3.2708,2.0863,2.0863
7.9935,-3.2208,2.0863,2.0863
7.9435,-3.1708,2.0863,2.0863
7.8935,-3.1208,2.0809,2.0809
7.8435,-3.0708,2.0700,2.0700
7.7935,-3.0208,2.0616,2.0616
7.7435,-2.9708,2.0555,2.0555
7.6935,-2.9208,2.0518,2.0518
7.6435,-2.8708,2.0506,2.0506
7.6435,-2.8208,2.0506,2.0506
7.5935,-2.7708,2.0506,2.0506
7.5435,-2.7208,2.0506,2.0506
7.4935,-2.6708,2.0506,2.0506
7.4435,-2.6208,2.0506,2.0506
7.3935,-2.5708,2.0506,2.0506
7.3435,-2.5208,2.0506,2.0506
7.2935,-2.4708,2.0506,2.0506
7.2435,-2.4208,2.0506,2.0506
7.1935,-2.3708,2.0506,2.0506
7.1435,-2.3208,2.0506,2.0506
7.0935,-2.2708,2.0506,2.0506
7.0435,-2.2208,2.0506,2.0506
6.9935,-2.1708,2.0506,2.0506
6.9435,-2.1208,2.0506,2.0506
6.8935,-2.0708,2.0402,2.0402
6.8435,-2.0208,2.0304,2.0304
6.7935,-1.9708,2.0230,2.0230
6.7435,-1.9208,2.0180,2.0180
6.6935,-1.9208,2.0304,2.0304
6.6435,-1.8708,2.0402,2.0402
6.5935,-1.8208,2.0506,2.0506
6.5435,-1.7708,2.0506,2.0506
6.4935,-1.7208,2.0402,2.0402
6.4435,-1.6708,2.0304,2.0304
6.3935,-1.6208,2.0230,2.0230
6.3435,-1.5708,2.0180,2.0180
6.2935,-1.5708,2.0230,2.0230
6.2435,-1.5208,2.0304,2.0304
6.1935,-1.4708,2.0402,2.0402
6.1435,-1.4208,2.0304,2.0304
6.0935,-1.3708,2.0230,2.0230
6.0435,-1.3708,2.0230,2.0230
5.9935,-1.3208,2.0304,2.0304
5.9435,-1.2708,2.0304,2.0304
5.8935,-1.2708,2.0112,2.0112
5.8435,-1.2208,2.0248,2.0248
5.7935,-1.1708,2.0402,2.0402
5.7435,-1.1708,2.0112,2.0112
5.6935,-1.1208,2.0248,2.0248
5.6435,-1.0708,2.0402,2.0402
5.5935,-1.0208,2.0402,2.0402
5.5435,-1.0208,2.0248,2.0248
5.4935,-0.9708,2.0402,2.0402
5.4435,-0.9708,2.0112,2.0112
5.3935,-0.9208,2.0248,2.0248
5.3435,-0.8708,2.0402,2.0402
5.2935,-0.8708,2.0112,2.0112
5.2435,-0.8208,2.0248,2.0248
5.1935,-0.7708,2.0408,2.0408
5.1435,-0.7708,2.0156,2.0156
5.0935,-0.7208,2.0353,2.0353
5.0435,-0.6708,2.0524,2.0524
4.9935,-0.6708,2.0353,2.0353
4.9435,-0.6708,2.0112,2.0112
4.8935,-0.6208,2.0248,2.0248
4.8435,-0.5708,2.0408,2.0408
4.7935,-0.5708,2.0156,2.0156
4.7435,-0.5208,2.0353,2.0353
4.6935,-0.5208,2.0125,2.0125
4.6435,-0.5208,1.9906,1.9906
4.5935,-0.4708,2.0125,2.0125
4.5435,-0.4708,1.9906,1.9906
4.4935,-0.4208,2.0125,2.0125
4.4435,-0.4208,1.9906,1.9906
4.3935,-0.4208,1.9679,1.9679
4.3435,-0.3708,1.9906,1.9906
4.2935,-0.3208,2.0156,2.0156
4.2435,-0.3208,1.9962,1.9962
4.1935,-0.3208,1.9780,1.9780
4.1435,-0.2708,2.0081,2.0081
4.0935,-0.2708,1.9906,1.9906
4.0435,-0.2708,1.9698,1.9698
3.9935,-0.2708,1.9500,1.9500
3.9435,-0.2208,1.9780,1.9780
3.8935,-0.2208,1.9609,1.9609
3.8435,-0.1708,1.9925,1.9925
3.7935,-0.1708,1.9780,1.9780
3.7435,-0.1708,1.9609,1.9609
3.6935,-0.1708,1.9449,1.9449
3.6435,-0.1708,1.9300,1.9300
3.5935,-0.1208,1.9647,1.9647
3.5435,-0.1208,1.9526,1.9526
3.4935,-0.0708,1.9906,1.9906
3.4435,-0.0708,1.9780,1.9780
3.3935,-0.0708,1.9609,1.9609
3.3435,-0.0708,1.9449,1.9449
3.2935,-0.0708,1.9300,1.9300
3.2435,-0.0208,1.9647,1.9647
3.1935,-0.0208,1.9526,1.9526
3.1435,-0.0208,1.9416,1.9416
3.0935,-0.0208,1.9300,1.9300
3.0435,-0.0208,1.9164,1.9164
2.9935,-0.0208,1.9039,1.9039
2.9435,0.0292,1.9416,1.9416
2.8935,0.0292,1.9320,1.9320
2.8435,0.0292,1.9235,1.9235
2.7935,0.0292,1.9164,1.9164
2.7435,0.0292,1.9105,1.9105
2.6935,0.0792,1.9526,1.9526
2.6435,0.0792,1.9416,1.9416
2.5935,0.0792,1.9320,1.9320
2.5435,0.0792,1.9235,1.9235
2.4935,0.0792,1.9164,1.9164
2.4435,0.0792,1.9105,1.9105
2.3935,0.1292,1.9558,1.9558
2.3435,0.1292,1.9526,1.9526
2.2935,0.1292,1.9416,1.9416
2.2435,0.1292,1.9320,1.9320
2.1935,0.1292,1.9235,1.9235
2.1435,0.1292,1.9164,1.9164
2.0935,0.1292,1.9105,1.9105
2.0435,0.1292,1.9059,1.9059
1.9935,0.1292,1.9026,1.9026
1.9435,0.1292,1.9007,1.9007
1.8935,0.0792,1.8500,1.8500
1.8435,0.0792,1.8500,1.8500
1.7935,0.0792,1.8500,1.8500
1.7435,0.0792,1.8500,1.8500
1.6935,0.0792,1.8500,1.8500
1.6435,0.0792,1.8500,1.8500
1.5935,0.0792,1.8500,1.8500
1.5435,0.0792,1.8500,1.8500
1.4935,0.0792,1.8500,1.8500
1.4435,0.0792,1.8500,1.8500
1.3935,0.0792,1.8500,1.8500
1.3435,0.0792,1.8500,1.8500
1.2935,0.0792,1.8500,1.8500
1.2435,0.0292,1.8000,1.8000
1.1935,0.0292,1.8000,1.8000
1.1435,0.0292,1.8000,1.8000
1.0935,0.0292,1.8000,1.8000
1.0435,0.0292,1.8000,1.8000
0.9935,0.0292,1.8000,1.8000
0.9435,0.0292,1.8000,1.8000
0.8935,0.0292,1.8000,1.8000
0.8435,0.0292,1.8007,1.8007
0.7935,0.0292,1.8028,1.8028
0.7435,0.0292,1.8062,1.8062
0.6935,-0.0208,1.7614,1.7614
0.6435,-0.0208,1.7678,1.7678
0.5935,-0.0208,1.7755,1.7755
0.5435,-0.0208,1.7847,1.7847
0.4935,-0.0208,1.7951,1.7951
0.4435,-0.0208,1.8062,1.8062
0.3935,-0.0208,1.8111,1.8111
0.3435,-0.0208,1.8173,1.8173
0.2935,-0.0208,1.8248,1.8248
0.2435,-0.0208,1.8337,1.8337
0.1935,-0.0708,1.7951,1.7951
0.1435,-0.0708,1.8062,1.8062
0.0935,-0.0708,1.8111,1.8111
0.0435,-0.0708,1.8173,1.8173
-0.0065,-0.0708,1.8248,1.8248
-0.0565,-0.0708,1.8337,1.8337
-0.1065,-0.0708,1.8439,1.8439
-0.1565,-0.0708,1.8554,1.8554
-0.2065,-0.0708,1.8682,1.8682
-0.2565,-0.1208,1.8337,1.8337
-0.3065,-0.1208,1.8439,1.8439
-0.3565,-0.1208,1.8554,1.8554
-0.4065,-0.1208,1.8682,1.8682
-0.4565,-0.1208,1.8822,1.8822
-0.5065,-0.1208,1.8927,1.8927
-0.5565,-0.1208,1.9039,1.9039
-0.6065,-0.1208,1.9164,1.9164
-0.6565,-0.1708,1.8822,1.8822
-0.7065,-0.1708,1.8927,1.8927
-0.7565,-0.1708,1.9039,1.9039
-0.8065,-0.2208,1.8682,1.8682
-0.8565,-0.2208,1.8822,1.8822
-0.9065,-0.2208,1.8927,1.8927
-0.9565,-0.2208,1.9039,1.9039
-1.0065,-0.2208,1.9164,1.9164
-1.0565,-0.2708,1.8822,1.8822
-1.1065,-0.2708,1.8974,1.8974
-1.1565,-0.2708,1.9138,1.9138
-1.2065,-0.2708,1.9300,1.9300
-1.2565,-0.2708,1.9449,1.9449
-1.3065,-0.3208,1.9138,1.9138
-1.3565,-0.3208,1.9300,1.9300
-1.4065,-0.3208,1.9449,1.9449
-1.4565,-0.3708,1.9138,1.9138
-1.5065,-0.3708,1.9300,1.9300
-1.5565,-0.3708,1.9449,1.9449
-1.6065,-0.4208,1.9138,1.9138
-1.6565,-0.4208,1.9300,1.9300
-1.7065,-0.4208,1.9449,1.9449
-1.7565,-0.4708,1.9138,1.9138
-1.8065,-0.4708,1.9300,1.9300
-1.8565,-0.4708,1.9449,1.9449
-1.9065,-0.5208,1.9138,1.9138
-1.9565,-0.5208,1.9300,1.9300
-2.0065,-0.5208,1.9449,1.9449
-2.0565,-0.5708,1.9138,1.9138
-2.1065,-0.5708,1.9313,1.9313
-2.1565,-0.5708,1.9500,1.9500
-2.2065,-0.6208,1.9242,1.9242
-2.2565,-0.6208,1.9449,1.9449
-2.3065,-0.6708,1.9138,1.9138
-2.3565,-0.6708,1.9300,1.9300
-2.4065,-0.7208,1.8974,1.8974
-2.4565,-0.7208,1.9138,1.9138
-2.5065,-0.7208,1.9313,1.9313
-2.5565,-0.7708,1.9039,1.9039
-2.6065,-0.7708,1.9242,1.9242
-2.6565,-0.8208,1.8974,1.8974
-2.7065,-0.8208,1.9138,1.9138
-2.7565,-0.8708,1.8848,1.8848
-2.8065,-0.8708,1.9039,1.9039
-2.8565,-0.9208,1.8788,1.8788
-2.9065,-0.9208,1.8974,1.8974
-2.9565,-0.9708,1.8668,1.8668
-3.0065,-0.9708,1.8848,1.8848
-3.0565,-1.0208,1.8581,1.8581
-3.1065,-1.0208,1.8788,1.8788
-3.1565,-1.0708,1.8561,1.8561
-3.2065,-1.0708,1.8788,1.8788
-3.2565,-1.0708,1.8974,1.8974
-3.3065,-1.1208,1.8668,1.8668
-3.3565,-1.1708,1.8385,1.8385
-3.4065,-1.1708,1.8581,1.8581
-3.4565,-1.2208,1.8337,1.8337
-3.5065,-1.2208,1.8561,1.8561
-3.5565,-1.2708,1.8337,1.8337
-3.6065,-1.2708,1.8500,1.8500
-3.6565,-1.3208,1.8200,1.8200
-3.7065,-1.3208,1.8385,1.8385
-3.7565,-1.3708,1.8125,1.8125
-3.8065,-1.3708,1.8337,1.8337
-3.8565,-1.4208,1.8118,1.8118
-3.9065,-1.4708,1.7889,1.7889
-3.9565,-1.5208,1.7671,1.7671
-4.0065,-1.5208,1.7889,1.7889
-4.0565,-1.5708,1.7671,1.7671
-4.1065,-1.5708,1.7889,1.7889
-4.1565,-1.6208,1.7671,1.7671
-4.2065,-1.6708,1.7393,1.7393
-4.2565,-1.7208,1.7088,1.7088
-4.3065,-1.7208,1.7270,1.7270
-4.3565,-1.7708,1.7007,1.7007
-4.4065,-1.7708,1.7219,1.7219
-4.4565,-1.8208,1.7000,1.7000
-4.5065,-1.8708,1.6771,1.6771
-4.5565,-1.9208,1.6560,1.6560
-4.6065,-1.9208,1.6808,1.6808
-4.6565,-1.9708,1.6643,1.6643
-4.7065,-2.0208,1.6508,1.6508
-4.7565,-2.0208,1.6771,1.6771
-4.8065,-2.0708,1.6560,1.6560
-4.8565,-2.1208,1.6378,1.6378
-4.9065,-2.1708,1.6225,1.6225
-4.9565,-2.2208,1.6101,1.6101
-5.0065,-2.2208,1.6225,1.6225
-5.0565,-2.2708,1.6101,1.6101
-5.1065,-2.3208,1.5953,1.5953
-5.1565,-2.3708,1.5811,1.5811
-5.2065,-2.4208,1.5652,1.5652
-5.2565,-2.4708,1.5338,1.5338
-5.2565,-2.5208,1.5508,1.5508
-5.3065,-2.5708,1.5232,1.5232
-5.3565,-2.6208,1.4916,1.4916
-5.4065,-2.6708,1.4560,1.4560
-5.4065,-2.7208,1.4705,1.4705
-5.4565,-2.7708,1.4318,1.4318
-5.4565,-2.8208,1.4431,1.4431
-5.4565,-2.8708,1.4560,1.4560
-5.5065,-2.9208,1.4142,1.4142
-5.5065,-2.9708,1.4221,1.4221
-5.5065,-3.0208,1.4318,1.4318
-5.5065,-3.0708,1.4327,1.4327
-5.5065,-3.1208,1.4089,1.4089
-5.5065,-3.1708,1.3865,1.3865
-5.5565,-3.2208,1.4000,1.4000
-5.5565,-3.2708,1.3865,1.3865
-5.5565,-3.3208,1.3657,1.3657
-5.5565,-3.3708,1.3463,1.3463
-5.5565,-3.4208,1.3285,1.3285
-5.5065,-3.4708,1.2649,1.2649
-5.5065,-3.5208,1.2500,1.2500
-5.5065,-3.5708,1.2369,1.2369
-5.5065,-3.6208,1.2258,1.2258
-5.5065,-3.6708,1.2166,1.2166
-5.5065,-3.7208,1.2093,1.2093
-5.4565,-3.7708,1.1543,1.1543
-5.4565,-3.8208,1.1511,1.1511
-5.4565,-3.8708,1.1500,1.1500
-5.4565,-3.9208,1.1500,1.1500
-5.4565,-3.9708,1.1500,1.1500
-5.4565,-4.0208,1.1500,1.1500
-5.4065,-4.0708,1.1011,1.1011
-5.4065,-4.1208,1.1045,1.1045
-5.4065,-4.1708,1.1102,1.1102
-5.4065,-4.2208,1.1180,1.1180
-5.4065,-4.2708,1.1281,1.1281
-5.3565,-4.3208,1.0920,1.0920
-5.3565,-4.3708,1.1068,1.1068
-5.3565,-4.4208,1.1236,1.1236
-5.3565,-4.4708,1.1424,1.1424
-5.3565,-4.5208,1.1630,1.1630
-5.3065,-4.5708,1.1413,1.1413
-5.3065,-4.6208,1.1630,1.1630
-5.3065,-4.6708,1.1853,1.1853
-5.3065,-4.7208,1.2093,1.2093
-5.2565,-4.7708,1.1927,1.1927
-5.2565,-4.8208,1.2207,1.2207
-5.2565,-4.8708,1.2500,1.2500
-5.2565,-4.9208,1.2298,1.2298
-5.2065,-4.9708,1.2500,1.2500
-5.1565,-5.0208,1.2619,1.2619
-5.1565,-5.0708,1.2349,1.2349
-5.1065,-5.1208,1.2530,1.2530
-5.0565,-5.1708,1.2748,1.2748
-5.0065,-5.2208,1.2903,1.2903
-4.9565,-5.2708,1.3038,1.3038
-4.9065,-5.2708,1.2903,1.2903
-4.8565,-5.3208,1.3038,1.3038
-4.8065,-5.3208,1.2777,1.2777
-4.7565,-5.3708,1.2971,1.2971
-4.7065,-5.3708,1.2748,1.2748
-4.6565,-5.3708,1.2530,1.2530
-4.6065,-5.4208,1.2748,1.2748
-4.5565,-5.4208,1.2530,1.2530
-4.5065,-5.4208,1.2298,1.2298
-4.4565,-5.4708,1.2540,1.2540
-4.4065,-5.4208,1.1885,1.1885
-4.3565,-5.4208,1.1705,1.1705
-4.3065,-5.4208,1.1543,1.1543
-4.2565,-5.4208,1.1402,1.1402
-4.2065,-5.4208,1.1281,1.1281
-4.1565,-5.3708,1.0689,1.0689
-4.1065,-5.3708,1.0607,1.0607
-4.0565,-5.3708,1.0548,1.0548
-4.0065,-5.3708,1.0512,1.0512
-3.9565,-5.3208,1.0000,1.0000
-3.9065,-5.3208,1.0000,1.0000
-3.8565,-5.3208,1.0000,1.0000
-3.8065,-5.3208,1.0000,1.0000
-3.7565,-5.2708,0.9500,0.9500
-3.7065,-5.2708,0.9500,0.9500
-3.6565,-5.2708,0.9500,0.9500
-3.6065,-5.2708,0.9500,0.9500
-3.5565,-5.2208,0.9000,0.9000
-3.5065,-5.2208,0.9000,0.9000
-3.4565,-5.2208,0.9000,0.9000
-3.4065,-5.2208,0.9014,0.9014
-3.3565,-5.1708,0.8559,0.8559
-3.3065,-5.1708,0.8631,0.8631
-3.2565,-5.1708,0.8732,0.8732
-3.2065,-5.1708,0.8860,0.8860
-3.1565,-5.1208,0.8544,0.8544
-3.1065,-5.1208,0.8631,0.8631
-3.0565,-5.1208,0.8732,0.8732
-3.0065,-5.1208,0.8860,0.8860
-2.9565,-5.0708,0.8544,0.8544
-2.9065,-5.0708,0.8631,0.8631
-2.8565,-5.0708,0.8732,0.8732
-2.8065,-5.0708,0.8860,0.8860
-2.7565,-5.0208,0.8544,0.8544
-2.7065,-5.0208,0.8732,0.8732
-2.6565,-5.0208,0.8860,0.8860
-2.6065,-4.9708,0.8544,0.8544
-2.5565,-4.9708,0.8732,0.8732
-2.5065,-4.9708,0.8860,0.8860
-2.4565,-4.9708,0.8732,0.8732
-2.4065,-4.9708,0.8500,0.8500
-2.3565,-4.9708,0.8276,0.8276
-2.3065,-4.9208,0.8500,0.8500
-2.2565,-4.9208,0.8276,0.8276
-2.2065,-4.9208,0.8078,0.8078
-2.1565,-4.9208,0.7906,0.7906
-2.1065,-4.9208,0.7762,0.7762
-2.0565,-4.9208,0.7649,0.7649
-2.0065,-4.9208,0.7566,0.7566
-1.9565,-4.8708,0.8016,0.8016
-1.9065,-4.8708,0.8000,0.8000
-1.8565,-4.8708,0.8000,0.8000
-1.8065,-4.8708,0.8000,0.8000
-1.7565,-4.8708,0.8000,0.8000
-1.7065,-4.8708,0.8000,0.8000
-1.6565,-4.8208,0.8515,0.8515
-1.6065,-4.8208,0.8559,0.8559
-1.5565,-4.8208,0.8631,0.8631
-1.5065,-4.8208,0.8732,0.8732
-1.4565,-4.8208,0.8860,0.8860
-1.4065,-4.7708,0.9487,0.9487
-1.3565,-4.7708,0.9657,0.9657
-1.3065,-4.7708,0.9849,0.9849
-1.2565,-4.7708,1.0062,1.0062
-1.2065,-4.7708,1.0296,1.0296
-1.1565,-4.7208,1.0977,1.0977
-1.1065,-4.7208,1.1236,1.1236
-1.0565,-4.7208,1.1511,1.1511
-1.0065,-4.7208,1.1800,1.1800
-0.9565,-4.7208,1.2021,1.2021
-0.9065,-4.7208,1.2166,1.2166
-0.8565,-4.6708,1.1769,1.1769
-0.8065,-4.6708,1.1885,1.1885
-0.7565,-4.6708,1.2021,1.2021
-0.7065,-4.6708,1.2093,1.2093
-0.6565,-4.7208,1.2659,1.2659
-0.6065,-4.7708,1.3238,1.3238
-0.5565,-4.8208,1.3829,1.3829
-0.5565,-4.8708,1.3829,1.3829
-0.5565,-4.9208,1.3509,1.3509
-0.5565,-4.9708,1.3200,1.3200
-0.5065,-5.0208,1.3314,1.3314
-0.5065,-5.0708,1.3038,1.3038
-0.5065,-5.1208,1.2777,1.2777
-0.4565,-5.1708,1.2971,1.2971
-0.4565,-5.2208,1.2748,1.2748
-0.5065,-5.2708,1.2083,1.2083
-0.5065,-5.3208,1.1885,1.1885
-0.5065,-5.3708,1.1705,1.1705
-0.5065,-5.4208,1.1543,1.1543
-0.5565,-5.4708,1.0920,1.0920
-0.5565,-5.5208,1.0794,1.0794
-0.5565,-5.5708,1.0689,1.0689
-0.6065,-5.6208,1.0112,1.0112
-0.6065,-5.6708,1.0050,1.0050
-0.6065,-5.7208,1.0012,1.0012
-0.6565,-5.7708,0.9500,0.9500
-0.6565,-5.8208,0.9500,0.9500
-0.6565,-5.8708,0.9500,0.9500
-0.7065,-5.9208,0.9000,0.9000
-0.7065,-5.9708,0.9000,0.9000
-0.7065,-6.0208,0.9014,0.9014
-0.7065,-6.0708,0.9055,0.9055
-0.7565,-6.1208,0.8631,0.8631
-0.7565,-6.1708,0.8732,0.8732
-0.7565,-6.2208,0.8860,0.8860
-0.7565,-6.2708,0.9014,0.9014
-0.8065,-6.3208,0.8732,0.8732
-0.8065,-6.3708,0.8944,0.8944
-0.8065,-6.4208,0.9179,0.9179
-0.8065,-6.4708,0.9394,0.9394
-0.8565,-6.5208,0.9179,0.9179
-0.8565,-6.5708,0.9434,0.9434
-0.8565,-6.6208,0.9708,0.9708
-0.8565,-6.6708,0.9862,0.9862
-0.9065,-6.7208,0.9925,0.9925
-0.9065,-6.7708,0.9849,0.9849
-0.9065,-6.8208,0.9618,0.9618
-0.9565,-6.8708,0.9849,0.9849
-1.0065,-6.9208,1.0062,1.0062
-1.0565,-6.9708,1.0296,1.0296
-1.0565,-7.0208,1.0062,1.0062
-1.1065,-7.0708,1.0308,1.0308
-1.1565,-7.1208,1.0595,1.0595
-1.1565,-7.1708,1.0440,1.0440
-1.2065,-7.2208,1.0735,1.0735
-1.2565,-7.2708,1.0966,1.0966
-1.2565,-7.3208,1.0770,1.0770
-1.3065,-7.3708,1.1068,1.1068
-1.3065,-7.4208,1.0920,1.0920
-1.3565,-7.4708,1.1281,1.1281
-1.3565,-7.5208,1.1180,1.1180
-1.3565,-7.5708,1.1068,1.1068
-1.4065,-7.6208,1.1402,1.1402
-1.4065,-7.6708,1.1281,1.1281
-1.4565,-7.7208,1.1673,1.1673
-1.4565,-7.7708,1.1543,1.1543
-1.5065,-7.8208,1.1885,1.1885
-1.5065,-7.8708,1.1769,1.1769
-1.5565,-7.9208,1.2166,1.2166
-1.5565,-7.9708,1.2093,1.2093
-1.6065,-8.0208,1.2540,1.2540
-1.6065,-8.0708,1.2510,1.2510
-1.6065,-8.1208,1.2500,1.2500
-1.6565,-8.1708,1.3000,1.3000
-1.6565,-8.2208,1.3000,1.3000
-1.7065,-8.2708,1.3500,1.3500
-1.7065,-8.3208,1.3500,1.3500
-1.7565,-8.3708,1.4000,1.4000
-1.7565,-8.4208,1.4000,1.4000
-1.7565,-8.4708,1.4000,1.4000
-1.8065,-8.5208,1.4500,1.4500
-1.8065,-8.5708,1.4500,1.4500
-1.8565,-8.6208,1.5000,1.5000
-1.8565,-8.6708,1.5000,1.5000
-1.8565,-8.7208,1.5000,1.5000
-1.9065,-8.7708,1.5500,1.5500
-1.9065,-8.8208,1.5500,1.5500
-1.9065,-8.8708,1.5500,1.5500
-1.9565,-8.9208,1.6000,1.6000
-1.9565,-8.9708,1.6000,1.6000
-1.9065,-9.0208,1.5500,1.5500
-1.9065,-9.0708,1.5508,1.5508
-1.9065,-9.1208,1.5532,1.5532
-1.9065,-9.1708,1.5572,1.5572
-1.9065,-9.2208,1.5628,1.5628
-1.9065,-9.2708,1.5700,1.5700
-1.9065,-9.3208,1.5788,1.5788
-1.8565,-9.3708,1.5403,1.5403
-1.8565,-9.4208,1.5524,1.5524
-1.8565,-9.4708,1.5660,1.5660
-1.8565,-9.5208,1.5788,1.5788
-1.8565,-9.5708,1.5890,1.5890
-1.8565,-9.6208,1.6008,1.6008
-1.8565,-9.6708,1.6140,1.6140
-1.8565,-9.7208,1.6286,1.6286
-1.8065,-9.7708,1.5977,1.5977
-1.8065,-9.8208,1.6140,1.6140
-1.8065,-9.8708,1.6286,1.6286
-1.8065,-9.9208,1.6447,1.6447
-1.8065,-9.9708,1.6621,1.6621
-1.8065,-10.0208,1.6763,1.6763
-1.8065,-10.0708,1.6919,1.6919
-1.7565,-10.1208,1.6621,1.6621
-1.7565,-10.1708,1.6763,1.6763
-1.7565,-10.2208,1.6919,1.6919
-1.7565,-10.2708,1.7088,1.7088
-1.7565,-10.3208,1.6919,1.6919
-1.7565,-10.3708,1.6763,1.6763
-1.7065,-10.4208,1.6978,1.6978
-1.7065,-10.4708,1.6919,1.6919
-1.7065,-10.5208,1.6763,1.6763
-1.7065,-10.5708,1.6621,1.6621
-1.6565,-10.6208,1.6978,1.6978
-1.6565,-10.6708,1.6867,1.6867
-1.6065,-10.7208,1.6763,1.6763
-1.6065,-10.7708,1.6919,1.6919
-1.5565,-10.8208,1.6621,1.6621
-1.5565,-10.8708,1.6763,1.6763
-1.5065,-10.9208,1.6447,1.6447
-1.5065,-10.9708,1.6621,1.6621
-1.5065,-11.0208,1.6808,1.6808
-1.4565,-11.0708,1.6553,1.6553
-1.4565,-11.1208,1.6763,1.6763
-1.4565,-11.1708,1.6919,1.6919
-1.4065,-11.2208,1.6621,1.6621
-1.4065,-11.2708,1.6808,1.6808
-1.4065,-11.3208,1.7007,1.7007
-1.3565,-11.3708,1.6763,1.6763
-1.3565,-11.4208,1.6919,1.6919
-1.3565,-11.4708,1.7000,1.7000
